ID_Venta;Fecha_Venta;Provincia;Tipo_Comprador;Tipo_Empresa;Vehiculo_Nuevo;Marca;Tipo_Vehiculo;Kilometraje;Precio_USD;Valor_Dolar;Modelo_Vehiculo;Consumo_Litros_100km;Costo_Mantenimiento_Anual;Color
1145;7/12/2022;Buenos Aires;Particular;NA;No;Toyota;Auto;246936;17239,99343;103,907209;2021;23,603834;3418,878848;Marron
1146;12/4/2022;Buenos Aires;Particular;NA;No;Renault;Auto;167035;74595,14199;168,7773592;2021;20,09111367;1686,815457;Marron
1147;18/7/2023;Santa Fe;Particular;NA;SI;Chevrolet;Trafic;0;66285,39509;184,5696013;2023;15,57986498;979,7998582;Marron
1148;18/8/2023;Cordoba;Empresa;Produccion;No;Ford;Camioneta;145813;21123,98225;124,9856785;2020;16,06747726;2475,886685;Marron
1149;19/2/2023;Buenos Aires;Particular;NA;No;Fiat;Auto;219035;46382,09766;191,4934407;2020;6,429644363;2383,807626;Marron
1150;25/6/2023;Buenos Aires;Particular;NA;SI;Nissan;Trafic;0;56603,39191;170,2970549;2023;22,05851387;4962,855415;Marron
1151;2/8/2023;Santa Fe;Empresa;Servicios;No;Renault;Camioneta;195741;33181,35923;170,5888894;2020;13,15392286;1853,334924;Marron
1152;6/3/2022;Mendoza;Particular;NA;SI;Volkswagen;Auto;0;14893,22859;117,4555743;2022;24,11423083;4350,544589;Marron
1153;17/5/2022;Buenos Aires;Empresa;Comercial;No;Nissan;Camion;82139;113553,7846;195,8940222;2021;17,55153059;2325,478839;Marron
1154;19/7/2022;Buenos Aires;Particular;NA;No;Renault;Moto;222216;38392,9909;150,0753047;2021;22,32138331;3265,452876;Marron
1155;12/5/2022;Buenos Aires;Particular;NA;No;Toyota;SUV;94290;74176,11481;139,3917313;2021;7,974618729;538,9926083;Marron
1156;28/7/2023;Buenos Aires;Empresa;Transporte;No;Nissan;Trafic;184925;35204,75822;147,6408751;2020;19,16948007;4990,792577;Marron
1157;29/7/2023;Buenos Aires;Empresa;Transporte;No;Renault;Auto;172593;35845,21471;158,4464808;2020;8,060793456;4154,669035;Marron
1158;3/1/2023;Tucuman;Empresa;Construccion;SI;Chevrolet;Trafic;0;49800,28908;149,771293;2023;23,22951383;742,9551342;Marron
1159;25/10/2022;Santa Fe;Particular;NA;No;Volkswagen;Auto;199194;66281,5852;156,7424556;2021;11,55443023;2303,232208;Marron
1160;10/7/2022;Buenos Aires;Empresa;Construccion;No;Fiat;Camioneta;24913;62464,96144;102,4103805;2021;22,34177643;834,2795186;Marron
1161;7/1/2022;Cordoba;Particular;NA;SI;Volkswagen;Camioneta;0;116368,9311;165,0813417;2022;11,79395648;3971,139762;Marron
1162;27/5/2023;Santa Fe;Particular;NA;SI;Nissan;Trafic;0;99042,20924;122,6189914;2023;8,76239933;4781,565273;Marron
1163;28/8/2022;Tucuman;Empresa;Servicios;SI;Toyota;Auto;0;32420,21894;178,5739123;2022;10,65524976;2908,900535;Bordo
1164;26/1/2022;Mendoza;Empresa;Servicios;No;Nissan;Auto;283780;9240,792907;102,2801184;2021;10,4869059;4439,854525;Bordo
1165;9/10/2022;Salta;Particular;NA;SI;Nissan;Trafic;0;95566,9955;111,1557055;2022;23,8917285;2121,910462;Bordo
1166;13/8/2022;Buenos Aires;Particular;NA;No;Mercedes-Benz;Auto;192549;68851,55337;114,8123865;2021;20,35944295;909,9750215;Bordo
1167;15/1/2023;Santa Fe;Particular;NA;No;Ford;Camioneta;152656;42595,06634;163,3315708;2020;16,32053666;4275,53545;Bordo
1168;27/4/2023;Buenos Aires;Empresa;Servicios;No;Renault;Camion;282307;81613,04982;161,1695507;2020;14,01697533;557,292091;Bordo
1169;23/1/2022;Mendoza;Particular;NA;No;Ford;Camioneta;74699;21609,31086;113,9156235;2021;19,96772366;1467,170042;Bordo
1170;26/6/2022;Mendoza;Empresa;Transporte;No;Fiat;Trafic;50344;21405,68312;103,5702902;2021;16,6634223;4041,252947;Bordo
1171;2/5/2022;Buenos Aires;Particular;NA;No;Toyota;Camioneta;234837;87430,85664;134,1848789;2021;5,310693985;1771,777198;Bordo
1172;24/9/2022;Entre Rios;Empresa;Produccion;SI;Nissan;Auto;0;63689,64005;128,173135;2022;11,92756159;2427,841926;Bordo
1173;6/3/2022;Mendoza;Particular;NA;No;Fiat;Trafic;70893;57091,1737;190,5063947;2021;9,033763755;3584,182174;Bordo
1174;17/2/2023;Buenos Aires;Particular;NA;No;Renault;Trafic;224619;48444,23038;116,4988829;2020;21,49813139;1033,667635;Bordo
1175;19/6/2022;Misiones;Particular;NA;SI;Renault;Trafic;0;116927,2966;146,8410828;2022;7,086356138;3758,775804;Bordo
1176;15/12/2023;Buenos Aires;Particular;NA;SI;Ford;Trafic;0;24370,51838;114,2299342;2023;15,73408126;2659,589409;Bordo
1177;20/9/2022;Santa Fe;Particular;NA;No;Chevrolet;Auto;87458;76868,48909;190,1428984;2021;24,78877412;4728,115177;Bordo
1178;11/7/2022;Santa Fe;Particular;NA;No;Toyota;Camion;217692;73647,75936;156,48603;2021;13,03176669;2417,634803;Bordo
1179;10/9/2022;Tucuman;Particular;NA;No;Chevrolet;Camioneta;234112;56546,80841;182,7217764;2021;10,14696779;2641,541158;Bordo
1180;18/7/2023;Santa Fe;Empresa;Transporte;SI;Fiat;Auto;0;56043,94528;116,4961626;2023;10,73333695;1847,453142;Bordo
1181;17/12/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Camion;7661;25091,25361;140,9812707;2021;24,8524797;3850,869006;Bordo
1182;21/2/2022;Santa Fe;Empresa;Transporte;No;Nissan;Auto;207987;46203,08801;173,2835924;2021;9,009417707;4939,823192;Bordo
1183;22/2/2022;Buenos Aires;Particular;NA;No;Fiat;Trafic;122462;91529,19364;162,5414634;2021;11,05535321;2881,573845;Bordo
1184;1/5/2022;Misiones;Particular;NA;SI;Fiat;Auto;0;35205,22579;141,607297;2022;13,26921302;4585,113148;Bordo
1185;29/8/2023;Santa Fe;Particular;NA;SI;Renault;Auto;0;19719,45596;197,1398173;2023;8,572347303;2164,495542;Bordo
1186;14/8/2023;Cordoba;Empresa;Transporte;SI;Ford;Trafic;0;23628,80944;180,5543505;2023;14,47979486;3125,169661;Bordo
1187;9/7/2023;Buenos Aires;Particular;NA;No;Fiat;Camioneta;247540;23292,17802;129,0125722;2020;18,03130041;556,033002;Bordo
1188;23/11/2023;Santa Fe;Particular;NA;No;Chevrolet;Camioneta;153662;74650,881;115,7153867;2020;16,02010829;651,1249096;Bordo
1189;21/5/2022;Buenos Aires;Particular;NA;No;Fiat;Camion;20360;29734,62166;129,2576723;2021;19,02811686;558,8245855;Bordo
1190;22/4/2022;Buenos Aires;Empresa;Servicios;No;Volkswagen;Auto;40091;35979,8458;141,4463976;2021;20,75972843;661,373462;Bordo
1191;7/12/2022;Buenos Aires;Empresa;Construccion;No;Volkswagen;Camioneta;65609;105972,9012;144,9064972;2021;24,48978401;2789,126088;Bordo
1192;5/5/2023;Santa Fe;Particular;NA;No;Fiat;Auto;47017;47864,35201;177,7878765;2020;6,066986262;3236,414113;Bordo
1193;21/3/2022;Santa Fe;Particular;NA;No;Nissan;Trafic;158164;118562,6543;116,8775114;2021;23,99914407;2688,348029;Bordo
1194;4/7/2022;Mendoza;Particular;NA;No;Fiat;Auto;83661;63816,53114;115,1937984;2012;12,50731817;1107,213989;Bordo
1195;18/12/2023;Santa Fe;Empresa;Produccion;SI;Volkswagen;SUV;0;61586,85085;176,17529;2023;22,43109441;1085,876771;Bordo
1196;15/6/2022;Buenos Aires;Empresa;Produccion;No;Chevrolet;Camioneta;124354;63215,68365;172,6641967;2012;15,37645444;960,0027638;Bordo
1197;9/3/2022;Salta;Particular;NA;No;Ford;Auto;93369;12579,82176;189,2270958;2012;5,864070623;4886,005463;Bordo
1198;19/10/2023;Salta;Empresa;Servicios;No;Mercedes-Benz;Camion;133209;62697,38025;163,9279713;2020;11,58782135;1961,96283;Bordo
1199;18/1/2023;Santa Fe;Particular;NA;SI;Mercedes-Benz;Auto;0;58938,74627;139,2133415;2023;12,41374819;608,4535539;Bordo
1200;22/4/2023;Santa Fe;Particular;NA;No;Ford;Moto;224612;18363,53108;192,6757269;2020;11,78377643;2438,115515;Bordo
1201;7/1/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Trafic;255113;44002,26192;159,5886975;2020;20,71894722;3899,419927;Bordo
1202;30/5/2022;Santa Fe;Particular;NA;No;Renault;Auto;291260;52658,22626;130,4041076;2012;11,43464645;4979,088271;Bordo
1203;31/10/2023;Salta;Particular;NA;No;Mercedes-Benz;Camioneta;79888;31987,40097;164,3475318;2020;10,94914484;1754,251998;Bordo
1204;27/8/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;143128;64233,88059;138,2446648;2020;15,81059744;1172,715669;Bordo
1205;20/3/2023;Cordoba;Particular;NA;No;Nissan;Auto;98297;33047,49756;182,5201657;2020;8,930704076;3346,08161;Bordo
1206;2/8/2023;Tucuman;Particular;NA;No;Renault;SUV;53368;47886,99873;189,7327624;2020;24,54632255;3615,333344;Bordo
1207;13/1/2022;Buenos Aires;Particular;NA;No;Toyota;Auto;86656;24662,51981;135,0278654;2012;6,916072787;3390,705531;Bordo
1208;18/2/2022;Buenos Aires;Particular;NA;SI;Fiat;Camioneta;0;112909,0852;179,6760446;2022;17,76022517;1482,448011;Bordo
1209;22/7/2022;Santa Fe;Particular;NA;No;Renault;Auto;291165;72452,42721;150,9697361;2012;6,872658576;1458,726349;Bordo
1210;21/11/2023;Cordoba;Particular;NA;No;Toyota;SUV;110626;38787,24426;128,2526317;2020;24,56145774;4227,721539;Bordo
1211;14/3/2023;Santa Fe;Particular;NA;No;Volkswagen;Camioneta;299076;112813,1427;179,4734659;2020;6,608315356;2975,647149;Bordo
1212;17/2/2023;Mendoza;Particular;NA;No;Ford;Camioneta;255457;62079,03248;135,6967598;2020;7,248409164;4228,43711;Bordo
1213;1/10/2022;Buenos Aires;Particular;NA;SI;Renault;Auto;0;75673,87612;107,576588;2022;18,2767165;3574,443496;Bordo
1214;1/2/2023;Santa Fe;Particular;NA;SI;Nissan;Auto;0;77097,94796;128,9005513;2023;13,44578245;2445,888214;Bordo
1215;12/6/2022;Buenos Aires;Particular;NA;SI;Chevrolet;Camion;0;35284,36326;127,3061903;2022;23,44202831;1441,71003;Bordo
1216;6/9/2023;Mendoza;Empresa;Comercial;No;Ford;Camioneta;237941;104766,8704;175,463428;2020;17,27127992;3885,344154;Bordo
1217;31/3/2022;Santa Fe;Particular;NA;SI;Renault;Camion;0;92266,62412;176,602798;2022;5,701985227;3329,534165;Bordo
1218;8/2/2022;Cordoba;Particular;NA;No;Mercedes-Benz;Camioneta;32674;30566,32835;126,7483551;2012;22,97031075;4826,838465;Bordo
1219;2/1/2023;Buenos Aires;Particular;NA;No;Ford;Moto;194134;79047,41799;160,8044078;2020;23,9048547;3998,189315;Bordo
1220;5/10/2023;Buenos Aires;Empresa;Construccion;No;Renault;Auto;127264;71450,35915;101,5020956;2020;20,16095778;992,4599044;Bordo
1221;1/3/2023;Buenos Aires;Empresa;Produccion;No;Ford;Trafic;115983;35374,74143;155,9981143;2020;21,92214528;1045,014129;Bordo
1222;1/6/2022;Buenos Aires;Empresa;Transporte;SI;Ford;Auto;0;71925,65361;185,4562972;2022;20,29027424;4555,513773;Bordo
1223;5/3/2023;Santa Fe;Particular;NA;No;Fiat;Auto;44931;60398,05972;193,6639305;2020;15,6970167;4125,710441;Bordo
1224;10/10/2023;Mendoza;Particular;NA;No;Fiat;Camion;227172;106704,9316;167,3969317;2020;11,18537743;1608,575897;Bordo
1225;15/11/2022;Buenos Aires;Particular;NA;SI;Renault;Auto;0;50575,62859;117,5312064;2022;16,8520275;4011,034919;Bordo
1226;20/7/2022;Santa Fe;Particular;NA;SI;Chevrolet;Moto;0;71323,40978;117,8209043;2022;14,89015825;3265,925513;Bordo
1227;20/7/2022;Tucuman;Particular;NA;SI;Mercedes-Benz;Auto;0;30176,0206;150,8213156;2022;11,09790008;4379,808377;Bordo
1228;16/11/2022;Buenos Aires;Empresa;Construccion;No;Mercedes-Benz;Auto;292234;15521,54357;144,1105929;2012;19,55958865;3599,328795;Bordo
1229;29/3/2023;Mendoza;Empresa;Construccion;SI;Chevrolet;Camioneta;0;68161,90628;195,0617368;2023;8,894406324;4610,844291;Bordo
1230;21/2/2022;Cordoba;Particular;NA;No;Chevrolet;SUV;293321;21063,14233;143,88284;2012;11,82784211;4790,760033;Bordo
1231;18/4/2023;Cordoba;Particular;NA;SI;Toyota;Trafic;0;36772,74648;170,7268718;2023;21,16969955;2387,101746;Bordo
1232;11/10/2022;Misiones;Empresa;Produccion;No;Volkswagen;Auto;261148;45320,47926;127,5261126;2012;17,66358821;3085,084064;Bordo
1233;24/3/2022;Buenos Aires;Particular;NA;No;Chevrolet;Camioneta;99716;54932,30768;197,829198;2012;23,60373598;644,9491761;Bordo
1234;16/11/2023;Tucuman;Empresa;Servicios;No;Ford;Auto;156676;59104,1476;173,4294113;2020;17,62547675;904,0828064;Bordo
1235;24/3/2022;Santa Fe;Particular;NA;No;Volkswagen;Auto;170444;25596,38422;133,3696118;2012;24,52799256;3622,135801;Bordo
1236;1/5/2022;Buenos Aires;Particular;NA;SI;Toyota;Auto;0;42078,93728;144,9040952;2022;18,46257452;4159,421818;Bordo
1237;16/2/2023;Buenos Aires;Empresa;Transporte;SI;Renault;Camioneta;0;67348,56347;115,6495172;2023;19,8117443;757,1673953;Bordo
1238;7/5/2023;Buenos Aires;Particular;NA;SI;Fiat;Auto;0;13160,50183;110,063561;2023;15,36655653;3840,296557;Bordo
1239;24/11/2022;Misiones;Empresa;Construccion;No;Volkswagen;Auto;146756;9031,457547;131,9788684;2012;19,07575314;1811,11945;Bordo
1240;4/7/2022;Misiones;Particular;NA;No;Mercedes-Benz;Camion;93474;97105,28215;112,4269698;2010;19,15840772;3133,207415;Bordo
1241;3/2/2022;Buenos Aires;Particular;NA;No;Toyota;Auto;23390;27530,67671;103,5326837;2010;12,70366848;718,9948228;Bordo
1242;2/8/2023;Buenos Aires;Empresa;Transporte;No;Mercedes-Benz;Auto;61369;48450,47923;133,6654763;2020;12,90545567;3224,643213;Bordo
1243;9/1/2023;Buenos Aires;Particular;NA;No;Fiat;Auto;165175;55127,93071;114,2218331;2020;18,77954175;4049,199654;Bordo
1244;15/4/2023;Buenos Aires;Empresa;Transporte;No;Toyota;Auto;188726;42817,84835;164,3605699;2020;9,853225327;2467,895558;Bordo
1245;4/9/2023;Santa Fe;Empresa;Produccion;No;Volkswagen;Camioneta;209744;82980,9098;103,331303;2020;17,54981207;3595,357957;Bordo
1246;24/4/2023;Santa Fe;Empresa;Servicios;No;Toyota;Auto;231038;62049,14467;110,5326854;2016;21,90514029;3853,049476;Bordo
1247;19/2/2022;Santa Fe;Particular;NA;No;Chevrolet;Trafic;131575;69694,97378;151,5452471;2010;21,63377833;4521,053794;Bordo
1248;12/9/2022;Buenos Aires;Empresa;Transporte;No;Chevrolet;Auto;18231;32038,06412;189,6602843;2010;7,674114368;4094,245242;Bordo
1249;18/4/2022;Buenos Aires;Empresa;Servicios;No;Renault;Auto;229051;50463,04286;104,8882639;2010;16,8345552;545,4983626;Bordo
1250;28/10/2023;Tucuman;Particular;NA;No;Fiat;Auto;35046;26458,82527;174,0227433;2016;16,29282898;3042,765746;Bordo
1251;24/11/2023;Santa Fe;Particular;NA;SI;Toyota;Camioneta;0;91604,87657;177,7306244;2023;20,78989555;540,2959297;Bordo
1252;27/8/2023;Buenos Aires;Particular;NA;No;Ford;SUV;220434;58796,61189;129,8868565;2016;8,521713771;2470,882583;Bordo
1253;20/6/2022;Buenos Aires;Particular;NA;No;Volkswagen;Moto;201233;22876,30987;198,6952081;2010;22,15391928;3079,716937;Bordo
1254;11/7/2022;Cordoba;Particular;NA;No;Volkswagen;Trafic;46111;97087,08467;131,2215172;2010;13,15394325;1512,454317;Bordo
1255;8/1/2023;Cordoba;Particular;NA;No;Renault;Auto;198757;26816,51402;125,8909195;2016;17,58790207;4465,877825;Bordo
1256;18/12/2023;Santa Fe;Empresa;Servicios;No;Toyota;Auto;266850;11793,05246;142,2010483;2016;6,754276565;1309,722342;Bordo
1257;5/3/2022;Buenos Aires;Particular;NA;No;Mercedes-Benz;Moto;9336;37839,30608;170,006381;2010;16,50303239;4132,971632;Bordo
1258;13/11/2023;Entre Rios;Particular;NA;No;Mercedes-Benz;Camioneta;236012;70231,67147;185,5620253;2016;15,9626444;3536,986533;Bordo
1259;8/5/2022;Cordoba;Empresa;Comercial;SI;Chevrolet;Camioneta;0;48497,94725;133,476416;2022;14,61529526;3717,05353;Bordo
1260;2/1/2022;Buenos Aires;Empresa;Transporte;No;Chevrolet;Auto;69399;74200,56492;188,838148;2010;15,80274795;2844,069526;Bordo
1261;15/10/2022;Salta;Particular;NA;No;Fiat;Camion;202187;63928,30904;106,2563404;2010;10,97414812;4460,371686;Bordo
1262;14/7/2023;Misiones;Particular;NA;No;Volkswagen;Auto;140081;70488,5537;154,957415;2016;18,00146274;1630,986068;Bordo
1263;27/5/2022;Santa Fe;Particular;NA;No;Renault;Camioneta;228511;48313,56378;135,9551248;2010;18,38440068;2673,242627;Bordo
1264;7/3/2022;Buenos Aires;Particular;NA;SI;Chevrolet;Auto;0;56702,676;112,5693379;2022;20,95520162;2090,222769;Bordo
1265;9/5/2023;Cordoba;Particular;NA;No;Chevrolet;Auto;253356;57495,03755;164,448254;2016;16,6000619;2119,060857;Bordo
1266;21/1/2023;Buenos Aires;Particular;NA;No;Renault;Camioneta;242087;117041,4204;185,5154441;2016;20,05392454;4471,721212;Bordo
1267;10/1/2023;Buenos Aires;Particular;NA;No;Toyota;Auto;56380;16826,64444;123,7404465;2016;20,79554008;1920,679192;Bordo
1268;10/8/2023;Santa Fe;Empresa;;No;Mercedes-Benz;Trafic;75742;59194,44724;188,7960006;2016;10,65316793;3165,660686;Bordo
1269;30/5/2023;Buenos Aires;Particular;NA;SI;Nissan;Auto;0;29984,87567;167,2570651;2023;21,31499822;2193,758194;Bordo
1270;7/12/2023;Buenos Aires;Empresa;Comercial;No;Toyota;Moto;40933;33927,57925;166,2985573;2016;8,16007671;2132,995864;Bordo
1271;8/6/2022;Santa Fe;Empresa;Produccion;No;Renault;Camion;293028;80611,88481;92,26616604;2010;12,69083381;4408,729262;Bordo
1272;2/2/2023;Cordoba;Empresa;Comercial;No;Toyota;Camion;53521;49001,74905;172,3736102;2016;16,50184728;1032,726024;Bordo
1273;3/11/2022;Santa Fe;Particular;NA;SI;Toyota;Auto;0;43209,43798;173,0748696;2022;21,92869962;2569,313551;Bordo
1274;7/9/2022;Buenos Aires;Empresa;Servicios;No;Ford;Auto;132729;32224,09788;149,0540358;2010;18,36599885;2219,92813;Bordo
1275;6/11/2023;Mendoza;Particular;NA;SI;Nissan;Auto;0;15641,31006;128,9467621;2023;9,142651623;1535,8049;Bordo
1276;12/8/2023;Mendoza;Particular;NA;SI;Volkswagen;Auto;0;61174,60894;156,2640646;2023;8,222840416;1556,897178;Bordo
1277;19/12/2022;Buenos Aires;Particular;NA;No;Volkswagen;Auto;95655;61544,42782;188,9671396;2010;20,48989516;1871,381566;Bordo
1278;22/8/2022;Buenos Aires;Particular;NA;No;Ford;Camion;7841;42178,69609;129,845015;2010;19,90323723;3923,261804;Bordo
1279;1/12/2022;Santa Fe;Particular;NA;No;Fiat;Trafic;287481;43346,92003;131,2730694;2010;10,70624696;4121,413573;Bordo
1280;21/2/2022;Buenos Aires;Particular;NA;No;Fiat;Camioneta;73286;60680,0583;155,4762097;2010;9,339235054;3851,143862;Bordo
1281;7/7/2022;Cordoba;Particular;NA;SI;Mercedes-Benz;Auto;0;27556,47337;188,8123575;2022;15,67537492;4318,538836;Bordo
1282;21/8/2023;Santa Fe;Particular;NA;SI;Chevrolet;SUV;0;24157,68757;175,8904523;2023;16,04381055;4347,51376;Bordo
1283;17/2/2023;Cordoba;Particular;NA;No;Chevrolet;Moto;187785;56364,17125;118,1976672;2016;23,80383726;2142,275577;Bordo
1284;26/3/2022;Buenos Aires;Particular;NA;No;Volkswagen;Auto;285850;62301,81043;132,4858066;2010;20,52783828;3340,426567;Bordo
1285;15/6/2022;Buenos Aires;Empresa;Construccion;SI;Fiat;Auto;0;37203,47009;167,6010482;2022;8,941815869;3976,372231;Bordo
1286;10/11/2023;Buenos Aires;Particular;NA;SI;Toyota;Camion;0;45108,75113;104,6101589;2023;10,85335909;3889,754103;Bordo
1287;9/11/2023;Mendoza;Particular;NA;SI;Toyota;Auto;0;55901,28663;132,2868527;2023;9,412761264;739,96524;Bordo
1288;23/1/2022;Tucuman;Empresa;Construccion;No;Renault;Auto;199239;78381,35257;175,4583471;2010;10,01962744;4373,662257;Bordo
1289;5/8/2023;Buenos Aires;Particular;NA;No;Ford;SUV;147167;64706,79906;107,6428391;2016;16,81744972;844,7227888;Bordo
1290;4/3/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Trafic;156846;72138,13017;149,181164;2016;7,222736921;2741,855817;Bordo
1291;14/1/2023;Mendoza;Particular;NA;No;Ford;Auto;268905;23736,81427;187,5971689;2010;9,973533493;4117,579946;Bordo
1292;13/8/2022;Mendoza;Particular;NA;No;Mercedes-Benz;Camioneta;136174;71086,71811;151,2976836;2010;5,456660332;4307,658878;Bordo
1293;7/6/2022;Cordoba;Particular;NA;No;Volkswagen;Auto;147390;43831,3951;193,9636589;2010;11,52642034;2671,091405;Bordo
1294;10/2/2022;Santa Fe;Particular;NA;No;Volkswagen;Auto;63228;67061,9489;113,5998047;2010;9,439253834;508,692557;Bordo
1295;3/7/2022;Salta;Particular;NA;SI;Fiat;Camioneta;0;77822,73253;117,445602;2022;9,657719186;976,8789524;Bordo
1296;6/10/2023;Salta;Particular;NA;No;Volkswagen;Auto;243594;75564,34579;122,8313751;2010;10,66515758;742,3384593;Bordo
1297;15/7/2023;Buenos Aires;Particular;NA;No;Toyota;Auto;204120;21425,40471;180,5813649;2010;11,60118555;4846,707191;Bordo
1298;25/4/2023;Buenos Aires;Particular;NA;No;Renault;Trafic;212982;79014,97127;112,1369876;2010;19,93661918;3974,831241;Bordo
1299;5/10/2023;Buenos Aires;Particular;NA;SI;Nissan;Auto;0;77559,67728;188,7505718;2023;23,01191001;2860,067352;Bordo
1300;23/4/2022;Buenos Aires;Empresa;Transporte;No;Mercedes-Benz;Trafic;18986;41307,21797;98,30435727;2010;9,634926818;4440,060255;Bordo
1301;15/4/2023;Tucuman;Particular;NA;No;Chevrolet;Trafic;159069;31321,19126;145,7988765;2010;8,226076536;4313,146021;Bordo
1302;15/3/2022;Tucuman;Particular;NA;SI;Fiat;Auto;0;71225,76759;179,284995;2022;13,35469679;2662,524552;Bordo
1303;4/2/2023;Buenos Aires;Particular;NA;No;Volkswagen;Auto;296394;17016,61777;160,0999543;2010;16,26243834;4244,900674;Bordo
1304;31/10/2023;Buenos Aires;Empresa;Servicios;SI;Nissan;Trafic;0;39238,62947;144,5634312;2023;5,425193504;811,7917042;Bordo
1305;11/9/2022;Buenos Aires;Particular;NA;SI;Chevrolet;Camioneta;0;86701,19841;191,5215493;2022;16,09813426;4694,846313;Bordo
1306;31/5/2022;Buenos Aires;Particular;NA;No;Fiat;Camioneta;274965;67734,97422;178,5039744;2010;23,40803858;1110,919014;Bordo
1307;12/5/2023;Santa Fe;Particular;NA;SI;Chevrolet;Camioneta;0;81827,09263;130,509094;2023;13,43909549;4044,406973;Bordo
1308;12/6/2023;Santa Fe;Particular;NA;No;Volkswagen;Camioneta;210583;23389,34588;121,9028624;2010;20,76394826;3621,633686;Bordo
1309;1/1/2023;Santa Fe;Particular;NA;No;Toyota;Trafic;48321;32879,65514;149,495622;2010;16,20641103;4999,89649;Bordo
1310;19/5/2023;Buenos Aires;Particular;NA;No;Ford;Auto;96889;53136,96169;178,5152427;2010;13,27707225;584,3957888;Bordo
1311;10/4/2022;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Auto;0;39149,55769;115,2371066;2022;5,857683542;1895,771854;Bordo
1312;17/3/2023;Mendoza;Particular;NA;SI;Toyota;Camioneta;0;119431,8567;115,6858807;2023;22,09456341;1613,838068;Bordo
1313;4/1/2023;Santa Fe;Empresa;;No;Renault;Auto;149228;17376,7984;146,6142011;2010;22,22172995;2201,571468;Bordo
1314;17/9/2023;Buenos Aires;Particular;NA;No;Toyota;Auto;30745;75161,20708;183,3948989;2018;18,71105991;1242,488736;Bordo
1315;12/9/2023;Buenos Aires;Particular;NA;No;Ford;Auto;142832;77846,6788;116,5775314;2018;12,40245651;3227,673343;Bordo
1316;19/10/2022;Entre Rios;Empresa;Construccion;No;Mercedes-Benz;Auto;84513;36956,16322;181,9061702;2010;21,91695713;2996,512847;Bordo
1317;15/12/2023;Buenos Aires;Empresa;Produccion;No;Toyota;Auto;213521;30713,59627;106,3997052;2018;5,066540098;3231,557308;Bordo
